ID	City	State	StateName	Population	Density	Timezone
1840020036	Oakland	OR	Oregon	1288	680.8	America/Los_Angeles
1840007348	Hoxie	KS	Kansas	1287	577.9	America/Chicago
1840075152	Lookout Mountain	AL	Alabama	1287	32.6	America/Chicago
1840017736	Alamance	NC	North Carolina	1287	624.9	America/New_York
1840010434	Wymore	NE	Nebraska	1287	265.5	America/Chicago
1840016880	Goodman	MS	Mississippi	1287	604.4	America/Chicago
1840010177	Woodbine	IA	Iowa	1286	299.8	America/Chicago
1840034458	Latta	OK	Oklahoma	1286	197.1	America/Chicago
1840007416	Auxvasse	MO	Missouri	1286	657.6	America/Chicago
1840000291	Boyceville	WI	Wisconsin	1286	132.1	America/Chicago
1840080446	Absecon Highlands	NJ	New Jersey	1285	254.0	America/New_York
1840017683	Elkhorn	CA	California	1285	103.3	America/Los_Angeles
1840151363	Lake LeAnn	MI	Michigan	1285	299.6	America/Detroit
1840026370	Dewart	PA	Pennsylvania	1285	243.5	America/New_York
1840002282	Spring Valley	WI	Wisconsin	1284	125.0	America/Chicago
1840011242	Thomson	IL	Illinois	1284	223.5	America/Chicago
1840017197	Elton	LA	Louisiana	1284	298.5	America/Chicago
1840026759	Passapatanzy	VA	Virginia	1284	243.3	America/New_York
1840006370	Kilmarnock	VA	Virginia	1284	145.5	America/New_York
1840007315	Griggsville	IL	Illinois	1283	448.0	America/Chicago
1840003379	Dalton	PA	Pennsylvania	1283	164.1	America/New_York
1840005760	Bolivar	WV	West Virginia	1283	1143.6	America/New_York
1840018700	Riverside	UT	Utah	1283	74.0	America/Denver
1840023650	Bear Creek	AK	Alaska	1283	12.9	America/Anchorage
1840006869	Alton	IA	Iowa	1283	260.4	America/Chicago
1840073640	North Ballston Spa	NY	New York	1283	570.2	America/New_York
1840022888	Egypt	AL	Alabama	1282	54.9	America/Chicago
1840004060	Norwood	NY	New York	1282	236.3	America/New_York
1840017091	New Brockton	AL	Alabama	1282	62.1	America/Chicago
1840022131	Frankston	TX	Texas	1282	199.5	America/Chicago
1840010354	Geneva	IN	Indiana	1282	448.5	America/Indiana/Indianapolis
1840013806	Blue Ridge	AL	Alabama	1282	63.8	America/Chicago
1840029830	Tower Lakes	IL	Illinois	1282	538.6	America/Chicago
1840009434	Mulberry	IN	Indiana	1282	927.1	America/Indiana/Indianapolis
1840038332	Monument Hills	CA	California	1281	124.0	America/Los_Angeles
1840003273	Mansfield Center	CT	Connecticut	1281	157.6	America/New_York
1840003278	North Grosvenor Dale	CT	Connecticut	1281	218.3	America/New_York
1840036941	Bonner-West Riverside	MT	Montana	1281	322.4	America/Denver
1840007592	Arma	KS	Kansas	1281	436.2	America/Chicago
1840011083	Bellevue	MI	Michigan	1281	486.5	America/Detroit
1840019843	Kittitas	WA	Washington	1281	633.6	America/Los_Angeles
1840151247	Cherry Branch	NC	North Carolina	1281	430.8	America/New_York
1840023048	Columbus	NM	New Mexico	1281	106.0	America/Denver
1840080637	Cologne	NJ	New Jersey	1280	269.5	America/New_York
1840025093	Atoka	NM	New Mexico	1280	73.1	America/Denver
1840022300	Yarrow Point	WA	Washington	1280	1191.5	America/Los_Angeles
1840017601	Bolinas	CA	California	1280	84.8	America/Los_Angeles
1840024201	Herlong	CA	California	1280	296.3	America/Los_Angeles
1840004242	Union Springs	NY	New York	1280	282.7	America/New_York
1840017455	Grover	WY	Wyoming	1279	104.6	America/Denver
1840024887	Kenwood	OK	Oklahoma	1279	11.0	America/Chicago
1840011314	Phoenix	IL	Illinois	1278	1064.3	America/Chicago
1840022771	Panama	OK	Oklahoma	1278	218.4	America/Chicago
1840006189	Coal Fork	WV	West Virginia	1278	96.3	America/New_York
1840010684	Shelburn	IN	Indiana	1278	714.6	America/Indiana/Indianapolis
1840008228	Melcher-Dallas	IA	Iowa	1278	474.6	America/Chicago
1840024492	Spencerville	MD	Maryland	1277	315.7	America/New_York
1840017077	Monticello	MS	Mississippi	1277	118.2	America/Chicago
1840000668	Point Marion	PA	Pennsylvania	1276	1216.3	America/New_York
1840009776	Lyndon	KS	Kansas	1276	552.2	America/Chicago
1840010615	Prince's Lakes	IN	Indiana	1276	368.5	America/Indiana/Indianapolis
1840016357	Vass	NC	North Carolina	1276	147.4	America/New_York
1840145796	Saint John Fisher College	NY	New York	1276	2280.3	America/New_York
1840013333	Gray	TN	Tennessee	1276	331.5	America/New_York
1840019737	Sebastian	TX	Texas	1276	295.5	America/Chicago
1840015648	Bogart	GA	Georgia	1276	200.7	America/New_York
1840006299	Ansted	WV	West Virginia	1276	314.5	America/New_York
1840012369	Payson	IL	Illinois	1276	421.1	America/Chicago
1840017042	Bellemont	AZ	Arizona	1275	57.0	America/Phoenix
1840019977	Basin	WY	Wyoming	1275	208.3	America/Denver
1840028288	Trabuco Canyon	CA	California	1275	67.6	America/Los_Angeles
1840001423	Avondale	PA	Pennsylvania	1275	1018.1	America/New_York
1840009796	Taos	MO	Missouri	1275	76.5	America/Chicago
1840016311	Tellico Plains	TN	Tennessee	1275	252.2	America/New_York
1840024452	Libertytown	MD	Maryland	1275	204.4	America/New_York
1630035548	Playa Fortuna	PR	Puerto Rico	1275	808.1	America/Puerto_Rico
1840015275	Byrdstown	TN	Tennessee	1275	330.9	America/Chicago
1840026750	Ruckersville	VA	Virginia	1275	178.6	America/New_York
1840019188	Summerland	CA	California	1274	352.1	America/Los_Angeles
1840026049	Seco Mines	TX	Texas	1274	867.2	America/Chicago
1840009414	Rock Port	MO	Missouri	1274	177.5	America/Chicago
1840014052	Pine Lakes	FL	Florida	1274	307.1	America/New_York
1840018216	Buchanan Dam	TX	Texas	1274	63.5	America/Chicago
1840018082	La Huerta	NM	New Mexico	1274	322.9	America/Denver
1840021619	Buffalo	OK	Oklahoma	1273	441.5	America/Chicago
1840011219	Pender	NE	Nebraska	1273	696.0	America/Chicago
1840010291	South Whitley	IN	Indiana	1273	577.0	America/Indiana/Indianapolis
1630035681	Hato Candal	PR	Puerto Rico	1273	828.8	America/Puerto_Rico
1840008788	Fremont Hills	MO	Missouri	1272	888.0	America/Chicago
1840009746	Pasadena Hills	MO	Missouri	1272	1804.1	America/Chicago
1840011124	New Milford	IL	Illinois	1272	190.2	America/Chicago
1840023325	Kotlik	AK	Alaska	1272	164.0	America/Nome
1840085419	Sparrow Bush	NY	New York	1272	174.9	America/New_York
1840002482	Darien	WI	Wisconsin	1271	380.2	America/Chicago
1840076141	Red Corral	CA	California	1271	77.9	America/Los_Angeles
1840019918	Pilot Rock	OR	Oregon	1271	338.0	America/Los_Angeles
1840011059	Ortonville	MI	Michigan	1271	509.1	America/Detroit
1840039396	Bayou Country Club	LA	Louisiana	1271	630.4	America/Chicago
1840018505	Cannon Beach	OR	Oregon	1271	312.4	America/Los_Angeles
1840004229	Burt	MI	Michigan	1271	81.3	America/Detroit
1840029060	North Key Largo	FL	Florida	1271	26.4	America/New_York
1840001032	West Mayfield	PA	Pennsylvania	1270	616.8	America/New_York
1840019170	Mesita	NM	New Mexico	1270	65.6	America/Denver
1840020724	Rotan	TX	Texas	1270	242.4	America/Chicago
1840021132	Ruston	WA	Washington	1270	1825.6	America/Los_Angeles
1840002594	Westfield	WI	Wisconsin	1270	312.0	America/Chicago
1840012693	Leesburg	OH	Ohio	1270	419.7	America/New_York
1840031246	Mashpee Neck	MA	Massachusetts	1270	387.3	America/New_York
1840008890	Starbuck	MN	Minnesota	1269	331.1	America/Chicago
1840150805	Sacred Heart University	CT	Connecticut	1269	992.3	America/New_York
1840002676	West Kennebunk	ME	Maine	1269	140.8	America/New_York
1840010296	Grabill	IN	Indiana	1268	753.5	America/Indiana/Indianapolis
1840003791	Elmer	NJ	New Jersey	1268	550.4	America/New_York
1840039166	Dutch Island	GA	Georgia	1268	199.0	America/New_York
1840015955	Webster	FL	Florida	1267	305.2	America/New_York
1840002388	Independence	WI	Wisconsin	1267	117.5	America/Chicago
1840008038	Greene	IA	Iowa	1267	428.6	America/Chicago
1840037106	South Wenatchee	WA	Washington	1267	421.8	America/Los_Angeles
1840012028	Prospect	OH	Ohio	1267	676.0	America/New_York
1840037253	West Mountain	UT	Utah	1267	46.3	America/Denver
1840009901	Plains	KS	Kansas	1266	489.3	America/Chicago
1840019539	Centerville	TX	Texas	1266	273.8	America/Chicago
1840022668	Salina	OK	Oklahoma	1266	455.5	America/Chicago
1840147322	Prineville Lake Acres	OR	Oregon	1266	74.2	America/Los_Angeles
1840008400	La Plata	MO	Missouri	1265	307.5	America/Chicago
1840003449	Flemington	PA	Pennsylvania	1265	1070.8	America/New_York
1840021806	Rush Springs	OK	Oklahoma	1265	420.4	America/Chicago
1840011386	Edwardsburg	MI	Michigan	1265	534.3	America/Detroit
1630035531	Orocovis	PR	Puerto Rico	1264	865.5	America/Puerto_Rico
1840012800	Marine	IL	Illinois	1264	692.6	America/Chicago
1840011674	Hiram	OH	Ohio	1264	445.3	America/New_York
1840009415	Princeton	MO	Missouri	1264	307.2	America/Chicago
1840028113	Pasatiempo	CA	California	1264	548.2	America/Los_Angeles
1840000891	Malvern	IA	Iowa	1264	306.2	America/Chicago
1840008512	Neoga	IL	Illinois	1263	350.8	America/Chicago
1840012906	Okawville	IL	Illinois	1263	240.9	America/Chicago
1840008613	Lake Winnebago	MO	Missouri	1263	210.2	America/Chicago
1840016122	Oak Grove Heights	AR	Arkansas	1263	162.8	America/Chicago
1840024767	Fairmead	CA	California	1263	63.1	America/Los_Angeles
1840004008	Quinnesec	MI	Michigan	1262	323.3	America/Menominee
1840022660	Shattuck	OK	Oklahoma	1262	221.9	America/Chicago
1840083108	Brewster Heights	NY	New York	1262	923.8	America/New_York
1630023684	El Negro	PR	Puerto Rico	1262	1061.0	America/Puerto_Rico
1630023650	Tiburones	PR	Puerto Rico	1261	1510.1	America/Puerto_Rico
1840004499	McGraw	NY	New York	1261	493.3	America/New_York
1840009767	Darmstadt	IN	Indiana	1261	107.8	America/Chicago
1840009436	Stanberry	MO	Missouri	1261	347.0	America/Chicago
1840009227	Lone Tree	IA	Iowa	1261	456.4	America/Chicago
1840005746	Sistersville	WV	West Virginia	1261	926.8	America/New_York
1840019329	Blossom	TX	Texas	1261	190.6	America/Chicago
1840020074	Gold Hill	OR	Oregon	1261	639.3	America/Los_Angeles
1840013384	Midtown	TN	Tennessee	1260	108.4	America/New_York
1840017325	Machias	WA	Washington	1260	196.5	America/Los_Angeles
1840002760	Girardville	PA	Pennsylvania	1260	939.8	America/New_York
1840001164	West Leechburg	PA	Pennsylvania	1260	493.7	America/New_York
1840019796	Rock Island	WA	Washington	1259	431.3	America/Los_Angeles
1840022123	Valley Mills	TX	Texas	1259	399.6	America/Chicago
1840004587	Weston Mills	NY	New York	1259	69.0	America/New_York
1840011081	Stockbridge	MI	Michigan	1259	323.3	America/Detroit
1840002652	Garretson	SD	South Dakota	1259	333.9	America/Chicago
1840009662	Peabody	KS	Kansas	1259	383.9	America/Chicago
1840006534	Jonesville	VA	Virginia	1259	437.6	America/New_York
1840020207	Moroni	UT	Utah	1259	456.6	America/Denver
1840017764	Black Rock	NM	New Mexico	1259	278.4	America/Denver
1840029487	Kaaawa	HI	Hawaii	1259	609.8	Pacific/Honolulu
1840023150	Pine Island	TX	Texas	1258	52.0	America/Chicago
1840005007	Tri-Lakes	IN	Indiana	1258	142.1	America/Indiana/Indianapolis
1840009614	Sweet Springs	MO	Missouri	1258	292.1	America/Chicago
1840003305	Westfield	PA	Pennsylvania	1258	435.6	America/New_York
1840034049	Eatons Neck	NY	New York	1258	483.4	America/New_York
1840007912	Medford	MN	Minnesota	1258	406.8	America/Chicago
1840028423	Diablo Grande	CA	California	1257	112.9	America/Los_Angeles
1840018717	Redway	CA	California	1257	388.0	America/Los_Angeles
1840021558	Ignacio	CO	Colorado	1257	948.4	America/Denver
1840033367	Newfoundland	NJ	New Jersey	1256	74.3	America/New_York
1840005724	Carpendale	WV	West Virginia	1256	369.6	America/New_York
1840007906	Edgerton	MN	Minnesota	1256	412.4	America/Chicago
1840034052	Hillside Lake	NY	New York	1256	927.6	America/New_York
1840007579	Humansville	MO	Missouri	1256	394.1	America/Chicago
1840002894	Mission	SD	South Dakota	1256	826.2	America/Chicago
1840016633	Whitmire	SC	South Carolina	1255	387.7	America/New_York
1840006262	Ceredo	WV	West Virginia	1255	368.7	America/New_York
1840004903	Brookfield Center	OH	Ohio	1255	165.9	America/New_York
1840032251	Velda City	MO	Missouri	1254	1641.9	America/Chicago
1840001237	Heidelberg	PA	Pennsylvania	1254	429.5	America/New_York
1840002292	Augusta	WI	Wisconsin	1254	219.2	America/Chicago
1840013916	Molino	FL	Florida	1253	69.5	America/Chicago
1840011697	Herscher	IL	Illinois	1253	266.8	America/Chicago
1840014952	Darien	GA	Georgia	1253	22.9	America/New_York
1840016718	Cleveland	AL	Alabama	1252	61.6	America/Chicago
1840042856	Kenwood Estates	FL	Florida	1252	1925.7	America/New_York
1840034952	Enhaut	PA	Pennsylvania	1252	2462.1	America/New_York
1840017944	Claypool	AZ	Arizona	1252	380.2	America/Phoenix
1840017052	Jonesville	LA	Louisiana	1252	251.8	America/Chicago
1840021666	Stratford	TX	Texas	1251	209.3	America/Chicago
1840023107	Santa Anna	TX	Texas	1251	242.2	America/Chicago
1840017103	Enigma	GA	Georgia	1251	148.5	America/New_York
1840005553	Benwood	WV	West Virginia	1251	372.2	America/New_York
1840025872	Powderly	TX	Texas	1251	66.4	America/Chicago
1840005561	Fairfield Beach	OH	Ohio	1250	736.8	America/New_York
1840000566	North Bend	NE	Nebraska	1250	430.7	America/Chicago
1840025080	Berino	NM	New Mexico	1250	513.6	America/Denver
1840035252	West Fairview	PA	Pennsylvania	1250	1826.8	America/New_York
1840025234	Point Roberts	WA	Washington	1249	98.7	America/Los_Angeles
1840011550	Haskins	OH	Ohio	1249	293.2	America/New_York
1840007519	Belle	MO	Missouri	1249	361.3	America/Chicago
1840010108	Bull Valley	IL	Illinois	1248	52.7	America/Chicago
1840012451	New Berlin	IL	Illinois	1247	426.3	America/Chicago
1840026689	Ellicott	CO	Colorado	1247	44.1	America/Denver
1840000882	Apollo	PA	Pennsylvania	1247	1847.3	America/New_York
1840011862	Milford	IL	Illinois	1246	716.9	America/Chicago
1840010320	Toluca	IL	Illinois	1246	453.0	America/Chicago
1840022171	Somerville	TX	Texas	1246	167.2	America/Chicago
1840024972	Ponderosa Pine	NM	New Mexico	1246	59.6	America/Denver
1840023959	Mineville	NY	New York	1246	130.0	America/New_York
1840035839	Lake Secession	SC	South Carolina	1246	82.9	America/New_York
1840016253	Franklinville	NC	North Carolina	1245	296.4	America/New_York
1840028987	Juno Ridge	FL	Florida	1245	1172.4	America/New_York
1840074541	Victoria	MS	Mississippi	1245	65.4	America/Chicago
1840010044	Winnebago	MN	Minnesota	1245	205.7	America/Chicago
1840016265	Cleveland	NC	North Carolina	1244	312.9	America/New_York
1840020050	Marsing	ID	Idaho	1244	705.7	America/Boise
1840017130	Cottonwood	AL	Alabama	1244	83.1	America/Chicago
1840001041	Milford	NJ	New Jersey	1244	406.2	America/New_York
1840018634	Carey	ID	Idaho	1244	139.2	America/Boise
1840150147	Seis Lagos	TX	Texas	1244	633.3	America/Chicago
1840018483	Cottonwood	ID	Idaho	1243	571.8	America/Los_Angeles
1840008625	Ness City	KS	Kansas	1243	329.8	America/Chicago
1840000880	West Kittanning	PA	Pennsylvania	1243	1120.0	America/New_York
1840153099	Arrowhead Beach	NC	North Carolina	1243	784.2	America/New_York
1840033292	Green Village	NJ	New Jersey	1242	204.6	America/New_York
1840000793	Boston Heights	OH	Ohio	1242	68.6	America/New_York
1840073841	Homestead Base	FL	Florida	1242	113.0	America/New_York
1840012771	Winchester	OH	Ohio	1242	183.3	America/New_York
1840002458	Creighton	NE	Nebraska	1241	396.0	America/Chicago
1840029592	Discovery Harbour	HI	Hawaii	1241	134.6	Pacific/Honolulu
1840022249	Fulton	TX	Texas	1241	340.8	America/Chicago
1840005718	Woodsboro	MD	Maryland	1240	676.7	America/New_York
1840012155	Russells Point	OH	Ohio	1240	515.0	America/New_York
1840112815	Sargent	TX	Texas	1240	64.3	America/Chicago
1840013102	Conehatta	MS	Mississippi	1240	30.5	America/Chicago
1840004457	Richfield Springs	NY	New York	1240	475.7	America/New_York
1840006967	Dike	IA	Iowa	1240	344.6	America/Chicago
1840003522	North Apollo	PA	Pennsylvania	1239	880.3	America/New_York
1840007276	Atwood	KS	Kansas	1238	449.7	America/Chicago
1840001823	Cactus Flats	AZ	Arizona	1238	76.9	America/Phoenix
1840021427	Blue River	CO	Colorado	1238	196.4	America/Denver
1840002359	Manawa	WI	Wisconsin	1238	293.3	America/Chicago
1840013716	Buchanan	GA	Georgia	1238	320.9	America/New_York
1840020765	Gorman	TX	Texas	1238	290.9	America/Chicago
1840009832	St. John	KS	Kansas	1238	245.8	America/Chicago
1840018208	Roseland	LA	Louisiana	1237	230.1	America/Chicago
1840016596	Coldwater	MS	Mississippi	1237	201.1	America/Chicago
1840001311	Richlandtown	PA	Pennsylvania	1237	1174.5	America/New_York
1840012383	Bethesda	OH	Ohio	1237	765.5	America/New_York
1840042429	Robie Creek	ID	Idaho	1237	15.9	America/Boise
1840034376	Wetherington	OH	Ohio	1237	527.2	America/New_York
1840075914	Hasley Canyon	CA	California	1236	83.1	America/Los_Angeles
1840017504	Lake Shore	UT	Utah	1235	69.5	America/Denver
1840001211	Bradford Woods	PA	Pennsylvania	1235	535.0	America/New_York
1840024450	Buckeystown	MD	Maryland	1235	522.2	America/New_York
1840006963	Conrad	IA	Iowa	1234	387.7	America/Chicago
1840048039	Fairplay	GA	Georgia	1234	174.6	America/New_York
1840147252	Whitehorn Cove	OK	Oklahoma	1234	66.8	America/Chicago
1840021618	Fairland	OK	Oklahoma	1234	425.6	America/Chicago
1840015320	Banner Elk	NC	North Carolina	1234	248.2	America/New_York
1840015569	Brunswick	NC	North Carolina	1233	794.2	America/New_York
1840021081	Darrington	WA	Washington	1233	250.1	America/Los_Angeles
1840018814	Dollar Point	CA	California	1233	291.2	America/Los_Angeles
1840021562	Apple Valley	UT	Utah	1233	12.0	America/Denver
1840038440	Rafter J Ranch	WY	Wyoming	1233	721.6	America/Denver
1840073824	DeLand Southwest	FL	Florida	1233	779.3	America/New_York
1840152106	Chelsea Cove	NY	New York	1233	1514.4	America/New_York
1840001275	Whitaker	PA	Pennsylvania	1232	1374.9	America/New_York
1840019663	Clear Lake Shores	TX	Texas	1232	1094.4	America/Chicago
1840006382	Oceana	WV	West Virginia	1232	368.3	America/New_York
1840020635	Newark	TX	Texas	1232	531.7	America/Chicago
1840004830	Fyffe	AL	Alabama	1232	95.8	America/Chicago
1840037036	Carrizo Hill	TX	Texas	1232	990.5	America/Chicago
1840022263	Indian Lake	TX	Texas	1231	1125.3	America/Chicago
1840012671	Frankfort	OH	Ohio	1231	946.1	America/New_York
1840010853	Cambria	IL	Illinois	1231	335.9	America/Chicago
1840003371	Saybrook Manor	CT	Connecticut	1231	615.9	America/New_York
1840009498	St. Francis	KS	Kansas	1230	554.4	America/Chicago
1840000866	Harmony	PA	Pennsylvania	1230	1206.3	America/New_York
1840007869	Goodhue	MN	Minnesota	1230	431.8	America/Chicago
1840009301	Culver	IN	Indiana	1230	410.1	America/Indiana/Indianapolis
1840025990	Ventress	LA	Louisiana	1230	234.2	America/Chicago
1840015347	Atwood	TN	Tennessee	1229	273.7	America/Chicago
1840145792	Nazareth College	NY	New York	1229	1075.8	America/New_York
1840013867	Edison	GA	Georgia	1229	202.8	America/New_York
1630035521	Miranda	PR	Puerto Rico	1228	256.6	America/Puerto_Rico
1840006740	Dellwood	MN	Minnesota	1228	178.0	America/Chicago
1840133638	Marshallton	PA	Pennsylvania	1228	546.7	America/New_York
1840010298	Woodburn	IN	Indiana	1228	495.7	America/Indiana/Indianapolis
1840003995	Redby	MN	Minnesota	1228	65.0	America/Chicago
1840023165	Woodsboro	TX	Texas	1227	626.0	America/Chicago
1840025984	Sam Rayburn	TX	Texas	1227	56.6	America/Chicago
1840017964	Snead	AL	Alabama	1227	83.5	America/Chicago
1840012986	Energy	IL	Illinois	1227	396.3	America/Chicago
1840012560	Bethany	IL	Illinois	1227	485.1	America/Chicago
1840006493	Gretna	VA	Virginia	1227	283.8	America/New_York
1840029488	Kaanapali	HI	Hawaii	1227	94.7	Pacific/Honolulu
1840026672	Galesville	MD	Maryland	1226	359.3	America/New_York
1840107637	Olympia	SC	South Carolina	1226	661.4	America/New_York
1840004225	Hemlock	MI	Michigan	1226	172.0	America/Detroit
1840003317	Waymart	PA	Pennsylvania	1226	175.9	America/New_York
1840024712	Arrington	VA	Virginia	1226	45.5	America/New_York
1840150886	Midway	AR	Arkansas	1226	82.2	America/Chicago
1840003989	Luna Pier	MI	Michigan	1225	317.0	America/Detroit
1840006439	Brookneal	VA	Virginia	1225	135.3	America/New_York
1840004993	Almedia	PA	Pennsylvania	1225	674.7	America/New_York
1840010682	Farmersburg	IN	Indiana	1224	636.1	America/Indiana/Indianapolis
1840019382	Chico	TX	Texas	1224	311.1	America/Chicago
1840014563	Collinwood	TN	Tennessee	1224	169.9	America/Chicago
1840005395	Russellton	PA	Pennsylvania	1224	327.8	America/New_York
1840013283	Stearns	KY	Kentucky	1224	117.6	America/New_York
1840006243	Greenville	VA	Virginia	1224	129.2	America/New_York
1840024621	Sea Ranch	CA	California	1224	29.3	America/Los_Angeles
1840009794	New Pekin	IN	Indiana	1224	198.3	America/Indiana/Indianapolis
1840008580	Edmundson	MO	Missouri	1224	401.6	America/Chicago
1840000576	Factoryville	PA	Pennsylvania	1224	624.9	America/New_York
1840007961	Lake Park	IA	Iowa	1223	299.3	America/Chicago
1840034362	Logan Elm Village	OH	Ohio	1223	976.5	America/New_York
1840008030	Laurens	IA	Iowa	1223	623.9	America/Chicago
1840015854	Sycamore	GA	Georgia	1223	476.1	America/New_York
1840018626	Dunes City	OR	Oregon	1223	175.7	America/Los_Angeles
1840014282	Pleasureville	KY	Kentucky	1223	975.9	America/New_York
1840022953	Fayetteville	AL	Alabama	1222	27.0	America/Chicago
1840009013	Preston	MN	Minnesota	1222	191.4	America/Chicago
1840011195	Grass Lake	MI	Michigan	1222	502.2	America/Detroit
1840018277	Markham	TX	Texas	1222	209.8	America/Chicago
1840016315	Mason	TN	Tennessee	1221	238.0	America/Chicago
1840011342	Big Rock	IL	Illinois	1221	109.2	America/Chicago
1840014317	Muldraugh	KY	Kentucky	1221	900.5	America/New_York
1840017740	Rutherford	TN	Tennessee	1221	204.7	America/Chicago
1840023267	Coldspring	TX	Texas	1221	254.0	America/Chicago
1840017212	Gueydan	LA	Louisiana	1220	517.4	America/Chicago
1840021406	Fraser	CO	Colorado	1220	136.3	America/Denver
1840029059	North DeLand	FL	Florida	1220	898.1	America/New_York
1840005064	Orient	NY	New York	1220	91.9	America/New_York
1840005372	Yeagertown	PA	Pennsylvania	1220	1048.5	America/New_York
1840009270	Ogden Dunes	IN	Indiana	1219	633.7	America/Chicago
1840017059	Urania	LA	Louisiana	1219	343.3	America/Chicago
1840008895	Taylors Falls	MN	Minnesota	1219	118.1	America/Chicago
1840013237	Earlington	KY	Kentucky	1219	166.8	America/Chicago
1840006449	Claypool Hill	VA	Virginia	1219	85.6	America/New_York
1840022016	Wolfe City	TX	Texas	1219	419.0	America/Chicago
1840028413	Fruitdale	CA	California	1219	1927.3	America/Los_Angeles
1840023740	Marion	MT	Montana	1219	27.9	America/Denver
1840016419	Huntland	TN	Tennessee	1218	308.5	America/Chicago
1840007734	Menahga	MN	Minnesota	1218	126.8	America/Chicago
1840019181	Claude	TX	Texas	1218	274.0	America/Chicago
1840014365	Clarkson	KY	Kentucky	1218	442.2	America/Chicago
1840005371	Highland Park	PA	Pennsylvania	1218	634.8	America/New_York
1840002608	Oakfield	WI	Wisconsin	1218	478.5	America/Chicago
1840145793	Niagara University	NY	New York	1218	1803.9	America/Toronto
1840002391	Blair	WI	Wisconsin	1218	109.4	America/Chicago
1840000018	Cando	ND	North Dakota	1218	732.5	America/Chicago
1840035395	Pocono Ranch Lands	PA	Pennsylvania	1218	148.5	America/New_York
1840004793	Wurtsboro	NY	New York	1218	376.5	America/New_York
1840011000	Dryden	MI	Michigan	1218	426.9	America/Detroit
1840041924	Crocker	WA	Washington	1218	65.8	America/Los_Angeles
1840002497	Shullsburg	WI	Wisconsin	1218	352.6	America/Chicago
1840004924	Lincolndale	NY	New York	1217	487.7	America/New_York
1840017268	Palm Beach Shores	FL	Florida	1217	2100.2	America/New_York
1840011972	Gridley	IL	Illinois	1217	381.2	America/Chicago
1840016631	Lamar	SC	South Carolina	1217	387.4	America/New_York
1840000069	Parshall	ND	North Dakota	1217	132.5	America/Chicago
1840020418	Maricopa	CA	California	1217	300.2	America/Los_Angeles
1840022782	New Deal	TX	Texas	1217	203.3	America/Chicago
1840037164	Liberty	UT	Utah	1216	80.3	America/Denver
1840068267	Callaway	MD	Maryland	1216	98.6	America/New_York
1840003024	Nashotah	WI	Wisconsin	1216	288.6	America/Chicago
1840013184	Bellefonte	KY	Kentucky	1216	533.1	America/New_York
1840010046	Truman	MN	Minnesota	1216	427.2	America/Chicago
1840016266	East Spencer	NC	North Carolina	1216	222.8	America/New_York
1840026566	South Uniontown	PA	Pennsylvania	1216	1032.2	America/New_York
1630023619	Magas Arriba	PR	Puerto Rico	1215	639.0	America/Puerto_Rico
1840042847	Lake Don Pedro	CA	California	1215	25.5	America/Los_Angeles
1840024115	Jackpot	NV	Nevada	1215	120.4	America/Los_Angeles
1840004099	Ashland Heights	SD	South Dakota	1215	161.1	America/Denver
1840035390	Sunrise Lake	PA	Pennsylvania	1214	299.3	America/New_York
1840021176	Boulder	MT	Montana	1214	416.9	America/Denver
1840018235	Harper	TX	Texas	1214	8.3	America/Chicago
1840009633	St. Martins	MO	Missouri	1214	242.5	America/Chicago
1840022657	North Enid	OK	Oklahoma	1214	200.1	America/Chicago
1840013712	Foreman	AR	Arkansas	1214	237.1	America/Chicago
1840011179	Third Lake	IL	Illinois	1214	796.9	America/Chicago
1840002055	Luck	WI	Wisconsin	1214	237.7	America/Chicago
1840006490	Honaker	VA	Virginia	1213	279.3	America/New_York
1840018150	Fort Hancock	TX	Texas	1213	24.7	America/Denver
1840013200	Barbourmeade	KY	Kentucky	1213	1185.2	America/New_York
1840013595	Fairmount	GA	Georgia	1213	256.5	America/New_York
1840000678	Biglerville	PA	Pennsylvania	1213	719.4	America/New_York
1840004907	Dunnstown	PA	Pennsylvania	1213	569.8	America/New_York
1840022130	Elkhart	TX	Texas	1212	303.8	America/Chicago
1840107523	Conestee	SC	South Carolina	1212	440.7	America/New_York
1840010345	Butler	OH	Ohio	1212	362.6	America/New_York
1840000272	Eastport	ME	Maine	1211	128.6	America/New_York
1840020009	Lowell	OR	Oregon	1211	540.4	America/Los_Angeles
1840013306	Toast	NC	North Carolina	1210	309.7	America/New_York
1840034130	Pleasant Hills	OH	Ohio	1210	634.2	America/New_York
1840021703	Stinnett	TX	Texas	1210	235.5	America/Chicago
1840018497	Kamiah	ID	Idaho	1210	425.5	America/Los_Angeles
1840006722	Atwater	MN	Minnesota	1210	453.4	America/Chicago
1840007401	Auburn	KS	Kansas	1210	671.2	America/Chicago
1840006452	Cedar Bluff	VA	Virginia	1210	223.5	America/New_York
1840020978	Oyster Creek	TX	Texas	1210	246.6	America/Chicago
1840015470	Bayboro	NC	North Carolina	1209	251.2	America/New_York
1840019867	Genesee	ID	Idaho	1209	760.4	America/Los_Angeles
1840008850	Parkers Prairie	MN	Minnesota	1209	374.8	America/Chicago
1840006820	Adrian	MN	Minnesota	1209	399.4	America/Chicago
1840000402	Sheffield	IA	Iowa	1209	83.8	America/Chicago
1840004109	Great Bend	NY	New York	1208	80.5	America/New_York
